Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2024/1/31, 16:31:00, 42985.0, 43013.0, 42800.0, 42821.4, 60080176, 80000, 34646900, 25433268
2024/1/31, 17:26:50, 42821.4, 42888.0, 42600.0, 42638.2, 69445824, 80000, 40753556, 28692272
2024/1/31, 17:59:50, 42638.2, 42719.5, 42575.3, 42699.8, 69609720, 80000, 33859440, 35750296
2024/1/31, 18:25:00, 42699.8, 42785.0, 42437.0, 42461.4, 71786200, 80000, 40076568, 31709632
2024/1/31, 18:50:20, 42461.4, 42550.0, 42341.0, 42425.5, 72513264, 80000, 38015256, 34498000
2024/1/31, 19:01:10, 42425.5, 42549.0, 42378.0, 42547.9, 55505928, 80000, 24608200, 30897738
2024/1/31, 19:33:30, 42547.9, 42674.6, 42531.3, 42625.7, 61623800, 80000, 28844872, 32778912
2024/1/31, 20:19:30, 42625.7, 42714.8, 42521.3, 42536.6, 67648944, 80000, 34277808, 33371148
2024/1/31, 21:14:10, 42536.6, 42923.7, 42503.3, 42858.2, 73722952, 80000, 28259768, 45463176
2024/1/31, 21:37:20, 42858.2, 42865.0, 42656.9, 42787.7, 67987944, 80000, 31931792, 36056140
2024/1/31, 22:01:00, 42787.7, 42861.2, 42548.0, 42842.1, 67515320, 80000, 30963376, 36551936
2024/1/31, 22:31:50, 42842.1, 42984.0, 42797.6, 42862.3, 70757024, 80000, 35622444, 35134572
2024/1/31, 22:46:20, 42862.3, 42983.8, 42780.7, 42903.7, 61571928, 80000, 30805940, 30765988
2024/1/31, 23:13:00, 42903.7, 43044.4, 42670.9, 43037.1, 71811904, 80000, 32949670, 38862240
2024/1/31, 23:30:20, 43037.1, 43295.9, 43015.9, 43216.8, 82324848, 80000, 35281304, 47043544
2024/1/31, 23:35:40, 43216.8, 43460.0, 43190.9, 43431.0, 77550912, 80000, 34365904, 43185000
2024/1/31, 23:42:40, 43431.0, 43449.9, 43275.0, 43284.1, 67371232, 80000, 35775236, 31595996
2024/1/31, 23:52:50, 43284.1, 43499.9, 43266.9, 43491.4, 61222492, 80000, 27087764, 34134728
2024/2/1, 00:06:20, 43491.4, 43599.9, 43376.1, 43383.0, 64636480, 80000, 33116190, 31520288
2024/2/1, 00:19:20, 43383.0, 43491.1, 43304.0, 43375.9, 50623244, 80000, 26883736, 23739500
2024/2/1, 00:47:10, 43375.9, 43549.9, 43375.9, 43493.4, 56756184, 80000, 30359632, 26396556
2024/2/1, 01:16:20, 43493.4, 43629.9, 43464.8, 43539.0, 64911200, 80000, 28088784, 36822428
2024/2/1, 01:43:30, 43539.0, 43748.6, 43520.8, 43590.0, 68024592, 80000, 28285460, 39739132
2024/2/1, 02:05:40, 43590.0, 43668.1, 43480.8, 43507.9, 57117168, 80000, 28549632, 28567548
2024/2/1, 02:39:20, 43507.9, 43550.0, 43372.0, 43456.2, 50753804, 80000, 28850038, 21903772
2024/2/1, 03:03:50, 43456.2, 43545.3, 43100.6, 43143.6, 71654376, 80000, 42530900, 29123480
2024/2/1, 03:18:40, 43143.6, 43285.0, 43053.0, 43071.4, 66774240, 80000, 34804652, 31969588
2024/2/1, 03:32:20, 43071.4, 43377.0, 43022.3, 43340.7, 70784352, 80000, 28912548, 41871792
2024/2/1, 03:43:00, 43340.7, 43492.2, 43164.4, 43177.1, 60167872, 80000, 33158266, 27009608
2024/2/1, 04:02:20, 43177.1, 43186.2, 42702.0, 42740.1, 100070480, 80000, 62721864, 37348616
2024/2/1, 04:07:30, 42740.1, 42948.0, 42721.0, 42912.9, 76571072, 80000, 34245068, 42325996
2024/2/1, 04:17:10, 42912.9, 43086.0, 42820.9, 42847.5, 63308336, 80000, 32468030, 30840304
2024/2/1, 04:35:00, 42847.5, 42878.6, 42637.0, 42661.6, 56970644, 80000, 29990080, 26980554
2024/2/1, 04:54:20, 42661.6, 42718.7, 42450.0, 42612.7, 66993944, 80000, 36408508, 30585442
2024/2/1, 05:03:00, 42612.7, 42697.2, 42396.2, 42404.6, 63115552, 80000, 34073112, 29042440
2024/2/1, 05:24:40, 42404.6, 42450.9, 42257.6, 42374.7, 80132664, 80000, 43000912, 37131728
2024/2/1, 05:34:30, 42374.7, 42472.8, 42320.2, 42472.8, 41920864, 65770, 18681038, 23239832
2024/2/1, 06:00:00, 42472.8, 42638.8, 42361.2, 42614.9, 60184544, 80000, 24992648, 35191920
2024/2/1, 06:34:00, 42614.9, 42670.5, 42539.5, 42606.5, 66560244, 80000, 34415760, 32144488
2024/2/1, 07:32:50, 42606.5, 42677.1, 42402.8, 42407.7, 64666436, 80000, 35340908, 29325524
2024/2/1, 08:25:00, 42407.7, 42504.0, 42201.6, 42428.3, 68155456, 80000, 34135000, 34020460
2024/2/1, 08:50:10, 42428.3, 42501.0, 42080.5, 42150.6, 70186336, 80000, 43460792, 26725544
2024/2/1, 09:17:20, 42150.6, 42152.1, 41928.0, 42013.5, 83072344, 80000, 41552116, 41520236
2024/2/1, 09:27:30, 42013.5, 42039.3, 41866.8, 41997.3, 58051660, 80000, 27254460, 30797196
2024/2/1, 09:42:20, 41997.3, 42090.0, 41922.9, 42034.9, 51285896, 80000, 23085198, 28200694
2024/2/1, 10:07:10, 42034.9, 42160.0, 42005.0, 42110.1, 60543552, 80000, 30832098, 29711464
2024/2/1, 10:46:00, 42110.1, 42177.4, 41961.0, 41970.9, 52794576, 80000, 28799576, 23995000
2024/2/1, 11:35:20, 41970.9, 42115.6, 41947.0, 42000.1, 50334520, 80000, 24423136, 25911372
2024/2/1, 12:24:50, 42000.1, 42133.8, 41877.0, 42020.1, 57682852, 80000, 28909354, 28773492
2024/2/1, 13:07:30, 42020.1, 42198.0, 42013.4, 42138.2, 59058288, 80000, 26324908, 32733382
2024/2/1, 14:06:20, 42138.2, 42226.0, 42112.0, 42162.1, 62132052, 80000, 29658066, 32474002
2024/2/1, 15:04:30, 42162.1, 42292.1, 42110.0, 42143.1, 62952820, 80000, 32534186, 30418624
2024/2/1, 16:10:00, 42143.1, 42259.7, 42110.7, 42214.6, 57706464, 80000, 31273516, 26432944
2024/2/1, 17:18:00, 42214.6, 42323.6, 42100.0, 42281.9, 61164324, 80000, 26953640, 34210688
2024/2/1, 18:26:20, 42281.9, 42302.2, 42168.0, 42260.9, 55838456, 80000, 27646270, 28192190
2024/2/1, 19:38:20, 42260.9, 42265.4, 41955.2, 41955.3, 82421512, 80000, 49581152, 32840360
2024/2/1, 20:06:30, 41955.3, 42202.5, 41926.3, 42187.7, 73374512, 80000, 33423672, 39950840
2024/2/1, 20:36:20, 42187.7, 42229.9, 41964.0, 42005.0, 65340044, 80000, 38811140, 26528918
2024/2/1, 21:17:50, 42005.0, 42281.7, 41993.9, 42226.1, 63907336, 80000, 28817788, 35089520
2024/2/1, 21:57:50, 42226.1, 42431.0, 42169.8, 42388.2, 75108296, 80000, 29900970, 45207332
2024/2/1, 22:22:50, 42388.2, 42521.6, 42350.0, 42464.7, 64987272, 80000, 31831944, 33155334
2024/2/1, 22:40:40, 42464.7, 42620.0, 42436.8, 42616.3, 71272816, 80000, 29092372, 42180436
2024/2/1, 22:59:10, 42616.3, 42795.6, 42535.6, 42781.3, 79267032, 80000, 39019304, 40247736
2024/2/1, 23:07:50, 42781.3, 42864.8, 42665.0, 42834.4, 60563364, 80000, 30225492, 30337876
2024/2/1, 23:27:10, 42834.4, 42936.6, 42760.0, 42771.1, 67345992, 80000, 32141964, 35204024
2024/2/1, 23:37:40, 42771.1, 42784.2, 42512.0, 42513.4, 77591976, 80000, 49228008, 28363978
2024/2/1, 23:55:50, 42513.4, 42589.6, 42401.5, 42541.9, 73930240, 80000, 38839328, 35090916
2024/2/2, 00:11:50, 42541.9, 42656.2, 42350.0, 42382.7, 63750164, 80000, 35537528, 28212640
2024/2/2, 00:36:20, 42382.7, 42686.6, 42370.0, 42632.6, 72833840, 80000, 31138464, 41695368
2024/2/2, 01:01:20, 42632.6, 42960.0, 42632.5, 42934.5, 76235664, 80000, 32435914, 43799752
2024/2/2, 01:16:00, 42934.5, 43150.6, 42854.0, 43150.0, 73770528, 80000, 32848680, 40921840
2024/2/2, 01:27:40, 43150.0, 43158.0, 42900.2, 42910.2, 67685536, 80000, 39745732, 27939810
2024/2/2, 01:44:20, 42910.2, 43014.4, 42768.3, 42780.6, 63415848, 80000, 35720392, 27695462
2024/2/2, 02:09:30, 42780.6, 43040.0, 42780.3, 42840.5, 64412672, 80000, 29858340, 34554324
2024/2/2, 02:42:50, 42840.5, 42922.3, 42750.5, 42873.7, 57632556, 80000, 29659916, 27972656
2024/2/2, 03:27:00, 42873.7, 43270.0, 42840.0, 43216.1, 69786536, 80000, 25967372, 43819168
2024/2/2, 03:50:10, 43216.1, 43288.0, 43077.6, 43082.6, 69750736, 80000, 35527544, 34223200
2024/2/2, 04:08:10, 43082.6, 43182.4, 43001.4, 43008.8, 53347648, 80000, 27982696, 25364944
2024/2/2, 04:48:40, 43008.8, 43167.4, 42875.0, 43148.6, 67272528, 80000, 35148188, 32124332
2024/2/2, 05:16:40, 43148.6, 43214.8, 43013.0, 43080.0, 39303692, 61889, 19453176, 19850528
2024/2/2, 06:00:00, 43080.1, 43099.1, 42856.1, 42899.5, 52681608, 80000, 29508624, 23172980
2024/2/2, 07:07:00, 42899.5, 43164.0, 42886.0, 43152.4, 58647416, 80000, 24953548, 33693868
2024/2/2, 08:14:50, 43152.4, 43430.0, 43141.3, 43324.3, 64618552, 80000, 26438486, 38180052
2024/2/2, 08:26:00, 43324.3, 43332.3, 43140.7, 43181.2, 51123360, 80000, 29314412, 21808948
2024/2/2, 09:04:50, 43181.2, 43282.0, 43080.0, 43155.7, 55371312, 80000, 28334124, 27037192
2024/2/2, 10:07:30, 43155.7, 43160.0, 43008.4, 43066.4, 60040984, 80000, 33337816, 26703156
2024/2/2, 11:24:00, 43066.4, 43068.4, 42926.4, 42955.0, 51508640, 80000, 27227990, 24280676
2024/2/2, 13:01:10, 42955.0, 43156.9, 42930.0, 43126.8, 63198216, 80000, 26017460, 37180776
2024/2/2, 14:24:50, 43126.8, 43262.9, 43100.0, 43103.3, 62391372, 80000, 30340124, 32051256
2024/2/2, 15:16:20, 43103.3, 43208.6, 43018.5, 43033.9, 57234468, 80000, 32637392, 24597080
2024/2/2, 16:12:20, 43033.9, 43053.2, 42934.4, 42957.9, 56788636, 80000, 29802714, 26985930
2024/2/2, 17:11:30, 42957.9, 43068.4, 42923.1, 42997.0, 54679948, 80000, 28195288, 26484656
2024/2/2, 18:27:20, 42997.0, 43187.1, 42997.0, 43187.1, 55788448, 80000, 23764540, 32023910
2024/2/2, 19:30:50, 43187.1, 43205.6, 43040.0, 43185.6, 59796332, 80000, 31205792, 28590536
2024/2/2, 20:19:30, 43185.6, 43228.9, 43030.9, 43035.9, 57236764, 80000, 32154082, 25082666
2024/2/2, 21:16:10, 43035.9, 43086.2, 42780.3, 42849.5, 76284352, 80000, 43350696, 32933648
2024/2/2, 21:33:30, 42849.5, 42914.9, 42688.8, 42692.7, 66544848, 80000, 39011784, 27533054
2024/2/2, 21:46:10, 42692.7, 42771.9, 42512.7, 42602.6, 85993344, 80000, 50039332, 35954024
2024/2/2, 21:53:30, 42602.6, 42742.0, 42564.1, 42733.9, 67454440, 80000, 32739684, 34714760
2024/2/2, 22:09:30, 42733.9, 42794.9, 42633.3, 42763.7, 51614596, 80000, 24670500, 26944088
2024/2/2, 22:38:10, 42763.7, 42915.0, 42725.9, 42904.0, 62647192, 80000, 27669968, 34977236
2024/2/2, 23:04:20, 42904.0, 43101.0, 42849.1, 43069.3, 82812608, 80000, 29849788, 52962820
2024/2/2, 23:14:40, 43069.3, 43130.0, 42922.0, 43129.4, 58422428, 80000, 28981068, 29441370
2024/2/2, 23:39:50, 43129.4, 43250.0, 43103.3, 43227.9, 70559936, 80000, 32900468, 37659484
2024/2/2, 23:59:00, 43227.9, 43480.0, 43216.9, 43382.0, 76436784, 80000, 29344774, 47092008
2024/2/3, 00:07:30, 43382.0, 43424.3, 43168.0, 43168.0, 67080996, 80000, 42374356, 24706646
2024/2/3, 00:26:00, 43168.0, 43249.3, 43073.2, 43218.3, 75302136, 80000, 37939112, 37363048
2024/2/3, 00:50:30, 43218.3, 43277.0, 43100.0, 43112.2, 60859408, 80000, 33356186, 27503220
2024/2/3, 01:41:10, 43112.2, 43121.4, 42874.0, 42926.8, 73926632, 80000, 42248708, 31677952
2024/2/3, 01:59:10, 42926.8, 42970.0, 42756.1, 42920.8, 62388624, 80000, 31035416, 31353202
2024/2/3, 02:24:00, 42920.8, 43040.8, 42804.7, 42939.6, 65467844, 80000, 26330478, 39137364
2024/2/3, 03:15:50, 42939.6, 43070.0, 42904.0, 43013.7, 55435920, 80000, 29382632, 26053288
2024/2/3, 04:25:50, 43013.7, 43055.2, 42877.0, 42976.3, 47100504, 75297, 25313238, 21787256
2024/2/3, 06:00:00, 42976.3, 43221.0, 42976.3, 43139.1, 66151584, 80000, 27070276, 39081304
2024/2/3, 07:15:20, 43139.1, 43337.0, 43113.6, 43299.6, 63743736, 80000, 28679192, 35064528
2024/2/3, 08:26:10, 43299.6, 43372.2, 43200.0, 43200.1, 57624976, 80000, 30755980, 26869008
2024/2/3, 09:36:50, 43200.1, 43264.3, 43135.1, 43217.2, 53955268, 80000, 28715588, 25239712
2024/2/3, 11:17:40, 43217.2, 43217.2, 43070.5, 43116.2, 57944860, 80000, 33597064, 24347812
2024/2/3, 13:30:00, 43116.2, 43154.5, 43050.0, 43119.1, 54194304, 80000, 25938442, 28255844
2024/2/3, 15:39:20, 43119.1, 43120.0, 42978.1, 43058.9, 60747540, 80000, 32859540, 27888004
2024/2/3, 17:28:30, 43058.9, 43110.3, 42950.6, 42967.1, 63444524, 80000, 37596412, 25848100
2024/2/3, 19:30:30, 42967.1, 43080.9, 42951.7, 43061.0, 63408352, 80000, 27547398, 35860960
2024/2/3, 21:16:30, 43061.0, 43073.0, 42877.3, 42900.1, 62862344, 80000, 36619952, 26242404
2024/2/3, 23:09:30, 42900.1, 43181.3, 42858.3, 43094.7, 65622076, 80000, 28091654, 37530432
2024/2/3, 23:46:40, 43094.7, 43175.0, 43050.5, 43129.1, 57674232, 80000, 28582696, 29091518
2024/2/4, 01:08:30, 43129.1, 43264.3, 43074.3, 43188.8, 64392760, 80000, 27887436, 36505336
2024/2/4, 02:03:40, 43188.8, 43232.0, 43010.4, 43032.2, 71489496, 80000, 39535504, 31954000
2024/2/4, 03:02:40, 43032.2, 43088.0, 42980.1, 43020.8, 51823056, 80000, 26225018, 25598040
2024/2/4, 05:26:41, 43020.8, 43031.8, 43005.3, 43030.0, 6284860, 11655, 2853456, 3431403
2024/2/4, 06:00:00, 43029.9, 43066.0, 42925.9, 42978.5, 58962332, 80000, 34391384, 24570980
2024/2/4, 08:00:20, 42978.5, 43008.4, 42871.5, 42990.2, 59139060, 80000, 29235084, 29903992
2024/2/4, 09:29:40, 42990.2, 43055.0, 42927.0, 42927.0, 52732888, 80000, 26196928, 26535960
2024/2/4, 12:26:20, 42927.0, 42940.5, 42829.8, 42866.4, 64904884, 80000, 32901980, 32002884
2024/2/4, 14:01:30, 42866.4, 42917.0, 42702.4, 42723.2, 66325820, 80000, 39792844, 26532968
2024/2/4, 15:00:20, 42723.2, 42847.0, 42718.8, 42782.3, 60672920, 80000, 28087456, 32585486
2024/2/4, 16:58:20, 42782.3, 42973.0, 42721.8, 42949.8, 64950340, 80000, 30142468, 34807896
2024/2/4, 17:53:30, 42949.8, 43023.7, 42852.9, 43015.4, 55081508, 80000, 25555864, 29525644
2024/2/4, 19:24:40, 43015.4, 43112.1, 42997.7, 43055.1, 68065776, 80000, 35255760, 32810024
2024/2/4, 20:21:40, 43055.1, 43104.9, 42940.8, 42972.4, 57420244, 80000, 32577136, 24843100
2024/2/4, 21:49:50, 42972.4, 43003.4, 42823.3, 42849.4, 63543016, 80000, 35869464, 27673562
2024/2/4, 23:03:50, 42849.4, 42943.0, 42820.1, 42868.4, 50957424, 80000, 23047104, 27910306
2024/2/5, 00:26:00, 42868.4, 42960.0, 42823.2, 42921.0, 46705288, 80000, 21356624, 25348686
2024/2/5, 02:08:51, 42921.0, 42921.1, 42731.2, 42735.0, 60484612, 80000, 31519046, 28965584
2024/2/5, 03:07:10, 42735.0, 42742.5, 42550.0, 42676.9, 74640520, 80000, 42173936, 32466592
2024/2/5, 03:21:20, 42676.9, 42691.9, 42575.0, 42579.9, 60672328, 80000, 29316544, 31355780
2024/2/5, 04:25:40, 42579.9, 42936.0, 42512.0, 42880.9, 85774424, 80000, 35062936, 50711480
2024/2/5, 04:54:00, 42880.9, 42977.2, 42805.7, 42863.5, 55812728, 80000, 29885480, 25927244
2024/2/5, 05:33:30, 42863.5, 42887.0, 42752.8, 42762.0, 14123935, 24318, 8331656, 5792278
2024/2/5, 06:00:00, 42762.0, 42869.4, 42252.5, 42301.6, 65865348, 80000, 43518992, 22346368
2024/2/5, 06:39:30, 42301.6, 42617.4, 42176.7, 42512.8, 84412384, 80000, 47202528, 37209856
2024/2/5, 06:51:00, 42512.8, 42641.8, 42488.0, 42563.1, 52228276, 80000, 24531144, 27697128
2024/2/5, 07:43:30, 42563.1, 42615.0, 42424.8, 42448.9, 56374344, 80000, 28337364, 28036984
2024/2/5, 08:37:50, 42448.9, 42476.6, 42277.2, 42310.9, 55285864, 80000, 31909124, 23376740
2024/2/5, 09:09:00, 42310.9, 42500.0, 42235.1, 42435.9, 55771984, 80000, 21567268, 34204740
2024/2/5, 09:47:30, 42435.9, 42539.5, 42361.2, 42525.5, 62608856, 80000, 32433396, 30175468
2024/2/5, 11:10:20, 42525.5, 42722.0, 42516.6, 42672.0, 61420096, 80000, 23746048, 37674040
2024/2/5, 12:04:50, 42672.0, 42826.0, 42662.0, 42746.9, 61007640, 80000, 26863810, 34143848
2024/2/5, 12:56:30, 42746.9, 42812.2, 42622.8, 42810.0, 64109876, 80000, 31920728, 32189108
2024/2/5, 14:10:40, 42810.0, 42844.2, 42682.9, 42815.6, 57373808, 80000, 27978062, 29395740
2024/2/5, 15:17:30, 42815.6, 43061.5, 42807.8, 43027.0, 70900112, 80000, 21752012, 49148104
2024/2/5, 15:38:30, 43027.0, 43168.4, 43015.4, 43085.1, 65748304, 80000, 28877106, 36871192
2024/2/5, 15:54:30, 43085.1, 43187.6, 43023.7, 43078.3, 66061188, 80000, 38536528, 27524652
2024/2/5, 16:18:00, 43078.3, 43082.3, 42970.9, 43009.4, 54350368, 80000, 29331982, 25018384
2024/2/5, 17:06:10, 43009.4, 43242.5, 42936.0, 43191.5, 64708176, 80000, 28590116, 36118064
2024/2/5, 18:04:10, 43191.5, 43264.2, 43116.6, 43178.6, 65750120, 80000, 33107684, 32642430
2024/2/5, 18:31:00, 43178.6, 43197.9, 43066.0, 43163.5, 56759072, 80000, 32115688, 24643376
2024/2/5, 19:38:10, 43163.5, 43229.5, 43086.6, 43227.0, 53109312, 80000, 28910534, 24198794
2024/2/5, 20:51:10, 43227.0, 43357.1, 43200.9, 43357.1, 65722264, 80000, 29389140, 36333124
2024/2/5, 21:19:10, 43357.1, 43485.1, 43330.4, 43470.0, 72123576, 80000, 29238016, 42885568
2024/2/5, 21:35:20, 43470.0, 43580.0, 43400.0, 43400.0, 69326336, 80000, 36188216, 33138112
2024/2/5, 21:50:30, 43400.0, 43486.2, 43301.2, 43308.9, 63144232, 80000, 38149784, 24994448
2024/2/5, 22:21:20, 43308.9, 43404.5, 43175.0, 43178.3, 57860836, 80000, 32612124, 25248702
2024/2/5, 22:53:00, 43178.3, 43222.1, 42974.1, 43022.2, 63134376, 80000, 37182800, 25951576
2024/2/5, 23:04:10, 43022.2, 43084.8, 42873.9, 42895.7, 70418728, 80000, 36677504, 33741232
2024/2/5, 23:18:40, 42895.7, 42917.6, 42750.1, 42813.8, 77329440, 80000, 40931092, 36398336
2024/2/5, 23:30:30, 42813.8, 42930.0, 42666.0, 42671.8, 68296168, 80000, 37022752, 31273420
2024/2/5, 23:46:00, 42671.8, 42829.6, 42580.8, 42624.5, 70412760, 80000, 35716908, 34695852
2024/2/5, 23:57:20, 42624.5, 42718.0, 42525.1, 42568.1, 72436960, 80000, 36347152, 36089812
2024/2/6, 00:11:40, 42568.1, 42728.7, 42470.2, 42541.1, 70473696, 80000, 37819704, 32653984
2024/2/6, 00:29:40, 42541.1, 42720.5, 42523.1, 42710.1, 58758848, 80000, 23352784, 35406056
2024/2/6, 00:57:30, 42710.1, 42820.0, 42645.1, 42798.7, 62674064, 80000, 25825342, 36848724
2024/2/6, 01:41:40, 42798.7, 42829.6, 42550.0, 42627.3, 64845368, 80000, 38487184, 26358188
2024/2/6, 02:31:50, 42627.3, 42873.2, 42569.7, 42832.1, 65428840, 80000, 27090026, 38338816
2024/2/6, 03:32:30, 42832.1, 42853.3, 42477.0, 42492.5, 61063616, 80000, 36697972, 24365646
2024/2/6, 04:21:10, 42492.5, 42514.4, 42313.3, 42430.9, 85619112, 80000, 50472280, 35146840
2024/2/6, 04:32:00, 42430.9, 42479.5, 42355.8, 42400.8, 57292988, 80000, 28465908, 28827084
2024/2/6, 05:12:30, 42400.8, 42546.2, 42350.0, 42368.5, 53816960, 73390, 26603316, 27213632
2024/2/6, 06:00:00, 42368.5, 42517.1, 42311.2, 42460.0, 50147896, 80000, 24130784, 26017098
2024/2/6, 07:01:10, 42460.0, 42713.0, 42444.4, 42692.5, 63309604, 80000, 29319850, 33989752
2024/2/6, 07:59:00, 42692.5, 42720.0, 42559.8, 42577.9, 63273976, 80000, 34400496, 28873476
2024/2/6, 09:14:00, 42577.9, 42817.0, 42565.5, 42774.6, 61425580, 80000, 27353852, 34071740
2024/2/6, 10:15:50, 42774.6, 42927.7, 42710.0, 42838.6, 67201728, 80000, 33669320, 33532414
2024/2/6, 11:00:30, 42838.6, 42941.1, 42748.6, 42846.4, 64058992, 80000, 34323728, 29735256
2024/2/6, 12:10:50, 42846.4, 42911.0, 42731.0, 42750.7, 63415584, 80000, 34951368, 28464228
2024/2/6, 13:33:40, 42750.7, 42786.2, 42634.1, 42757.4, 65342836, 80000, 33926552, 31416272
2024/2/6, 15:05:20, 42757.4, 42979.4, 42728.6, 42952.1, 66498352, 80000, 27548680, 38949684
2024/2/6, 16:12:00, 42952.1, 43061.0, 42895.5, 42930.3, 78877848, 80000, 35867244, 43010596
2024/2/6, 16:33:10, 42930.3, 43110.0, 42920.0, 43074.8, 69393312, 80000, 32295404, 37097904
2024/2/6, 17:10:50, 43074.8, 43074.9, 42900.0, 42902.0, 58328148, 80000, 30510128, 27818024
2024/2/6, 18:14:40, 42902.0, 43096.7, 42710.3, 42743.2, 76669000, 80000, 43333560, 33335432
2024/2/6, 18:45:20, 42743.2, 42817.2, 42650.7, 42759.0, 65004784, 80000, 32090124, 32914656
2024/2/6, 19:01:20, 42759.0, 42843.6, 42683.0, 42815.1, 65449476, 80000, 31750554, 33698912
2024/2/6, 19:47:40, 42815.1, 42890.3, 42728.1, 42777.0, 65974828, 80000, 32754796, 33220040
2024/2/6, 20:47:20, 42777.0, 42880.0, 42638.9, 42865.9, 70334896, 80000, 36783440, 33551460
2024/2/6, 21:16:00, 42865.9, 42999.8, 42849.0, 42916.9, 67058600, 80000, 30796504, 36262112
2024/2/6, 21:45:30, 42916.9, 43043.3, 42795.0, 43000.0, 62710496, 80000, 30401706, 32308784
2024/2/6, 22:36:50, 43000.0, 43077.8, 42864.8, 42920.4, 70509400, 80000, 37818288, 32691110
2024/2/6, 23:13:30, 42920.4, 43230.0, 42920.3, 43180.8, 83736432, 80000, 34228112, 49508308
2024/2/6, 23:29:40, 43180.8, 43266.4, 43084.3, 43166.2, 65329620, 80000, 31600918, 33728696
2024/2/6, 23:53:50, 43166.2, 43299.1, 43138.7, 43295.3, 67808056, 80000, 34536840, 33271210
2024/2/7, 00:21:30, 43295.3, 43378.8, 43260.0, 43279.4, 75218504, 80000, 36889596, 38328888
2024/2/7, 00:36:20, 43279.4, 43320.6, 43088.0, 43094.5, 71972408, 80000, 43528648, 28443776
2024/2/7, 01:02:00, 43094.5, 43259.5, 43085.6, 43166.4, 51338120, 80000, 25659228, 25678900
2024/2/7, 01:52:00, 43166.4, 43241.9, 42980.8, 43076.3, 68228640, 80000, 40865076, 27363564
2024/2/7, 02:42:40, 43076.3, 43229.0, 43047.5, 43151.5, 56936164, 80000, 25963894, 30972256
2024/2/7, 03:46:10, 43151.5, 43312.3, 43079.2, 43131.8, 64882148, 80000, 30672680, 34209472
2024/2/7, 04:36:40, 43131.8, 43259.0, 43042.0, 43149.0, 65761484, 78932, 31000424, 34761064
2024/2/7, 06:00:00, 43149.1, 43209.9, 43000.2, 43080.8, 64977068, 80000, 36812932, 28164136
2024/2/7, 07:28:30, 43080.8, 43179.6, 43030.0, 43071.4, 55696328, 80000, 27862360, 27833968
2024/2/7, 08:56:10, 43071.4, 43173.7, 42973.8, 42984.1, 54274144, 80000, 28018632, 26255528
2024/2/7, 10:39:10, 42984.1, 43087.1, 42830.6, 42850.9, 67756504, 80000, 38919732, 28836782
2024/2/7, 11:37:40, 42850.9, 42885.7, 42763.4, 42846.9, 68639240, 80000, 32914872, 35724352
2024/2/7, 12:14:30, 42846.9, 42974.7, 42809.4, 42967.3, 55733372, 80000, 24546904, 31186464
2024/2/7, 13:15:00, 42967.3, 43035.7, 42870.0, 42917.1, 61335252, 80000, 31951410, 29383840
2024/2/7, 14:40:30, 42917.1, 42988.9, 42852.9, 42931.3, 50507128, 80000, 24570828, 25936294
2024/2/7, 16:26:40, 42931.3, 43149.9, 42880.9, 43109.4, 64204888, 80000, 26364890, 37840008
2024/2/7, 17:40:10, 43109.4, 43191.2, 43056.0, 43105.6, 60392196, 80000, 30646588, 29745622
2024/2/7, 18:34:50, 43105.6, 43105.6, 42813.6, 42900.1, 76898152, 80000, 43761340, 33136804
2024/2/7, 19:03:20, 42900.1, 42971.9, 42850.0, 42874.7, 59959756, 80000, 30868888, 29090864
2024/2/7, 20:12:20, 42874.7, 43097.0, 42869.9, 43050.0, 67123632, 80000, 31874694, 35248944
2024/2/7, 21:19:00, 43050.0, 43178.3, 43019.6, 43132.0, 64325656, 80000, 30187832, 34137840
2024/2/7, 22:10:20, 43132.0, 43281.9, 43037.6, 43265.2, 73385144, 80000, 34416968, 38968192
2024/2/7, 22:46:30, 43265.2, 43314.9, 42910.0, 42973.4, 84085040, 80000, 45206336, 38878696
2024/2/7, 22:55:20, 42973.4, 43067.2, 42900.0, 42967.0, 74868712, 80000, 35389992, 39478708
2024/2/7, 23:12:40, 42967.0, 43180.9, 42953.8, 43042.5, 61940256, 80000, 27338200, 34602080
2024/2/7, 23:49:30, 43042.5, 43169.8, 42992.2, 43141.5, 61255092, 80000, 30235564, 31019508
2024/2/8, 00:42:00, 43141.5, 43326.5, 43100.0, 43226.0, 74717456, 80000, 32804444, 41913020
2024/2/8, 01:07:00, 43226.0, 43462.2, 43220.7, 43454.3, 74273152, 80000, 31559800, 42713344
2024/2/8, 01:23:30, 43454.3, 43600.0, 43410.0, 43570.8, 79980128, 80000, 32460456, 47519688
2024/2/8, 01:36:00, 43570.8, 43708.2, 43561.7, 43623.5, 73152416, 80000, 30431632, 42720772
2024/2/8, 01:42:40, 43623.5, 43623.6, 43348.8, 43419.1, 76790688, 80000, 42087928, 34702760
2024/2/8, 01:52:20, 43419.1, 43560.0, 43419.0, 43540.0, 60021532, 80000, 26290732, 33730792
2024/2/8, 02:18:40, 43540.0, 43665.6, 43496.0, 43646.1, 61481064, 80000, 31098556, 30382510
2024/2/8, 02:51:30, 43646.1, 43691.8, 43414.8, 43489.9, 63721432, 80000, 38115332, 25606112
